symbol,max_pae,mean_plddt,max_plddt,min_plddt,mean_ptm,max_ptm,min_ptm,mean_iptm,max_iptm,min_iptm,min_sa_i_1,min_sa_i_2,max_sa_i_1,max_sa_i_2,avg_sa_i_1,avg_sa_i_2,min_sa_ni_1,min_sa_ni_2,max_sa_ni_1,max_sa_ni_2,avg_sa_ni_1,avg_sa_ni_2,min_fi_i_1,min_fi_i_2,max_fi_i_1,max_fi_i_2,avg_fi_i_1,avg_fi_i_2,min_fi_ni_1,min_fi_ni_2,max_fi_ni_1,max_fi_ni_2,avg_fi_ni_1,avg_fi_ni_2
DDX5_RYBP,31.71875,55.75,56.5119,54.3567,0.48,0.52,0.43,0.26,0.31,0.16,-39.6886,-51.6874,-33.2208,-43.9277,-36.2726,-47.2596,-0.6282,-3.9168,1.4289,-0.8571,0.0385,-2.9207,0.0077,-0.2511,0.1295,-0.0514,0.0569,-0.1291,-0.0055,-0.101,0.0223,0.0167,0.0119,-0.0437
BIRC3_DIABLO,31.703125,56.26,58.1725,54.539,0.32,0.33,0.31,0.24,0.32,0.19,-47.7508,-61.0313,-30.6313,-30.3039,-38.4056,-41.3253,-8.8864,-4.0563,-1.7386,5.091,-4.0428,0.2468,-0.0589,-0.1601,-0.006,0.0045,-0.037,-0.076,-0.0311,-0.073,0.0188,0.0114,-0.0016,-0.0262
SOX2_FUS,31.71875,32.57,33.396,31.5496,0.22,0.22,0.22,0.13,0.14,0.12,-43.2725,-54.5241,-37.3921,-40.69,-40.7353,-45.0064,-5.7616,-7.3239,1.5211,-2.3788,-1.3411,-4.1267,-0.0629,-0.1417,0.2637,0.0013,0.0159,-0.0839,-0.0257,-0.0203,0.1692,0.041,0.0473,0.0104
FUS_SOX2,31.71875,32.46,33.1551,31.3866,0.22,0.22,0.21,0.13,0.14,0.12,-60.0839,-44.5034,-38.5399,-31.0501,-46.4642,-37.4613,-5.0413,-2.2078,-2.3118,0.8177,-3.7258,-0.9228,-0.1554,-0.1036,0.1925,0.0518,-0.0284,0.0011,-0.0258,-0.0526,0.02,0.1525,-0.0005,0.0174
SMAD2_ACTA2,31.703125,74.8,75.5234,73.4073,0.5,0.51,0.49,0.15,0.16,0.15,-64.1933,-38.1759,-32.2592,-31.6897,-50.3159,-35.5312,-0.9577,-1.0238,-0.3087,-0.3459,-0.6361,-0.6692,-0.1127,-0.1047,0.055,-0.0163,-0.0494,-0.0727,0.022,-0.0026,0.0617,0.0255,0.0495,0.0119
TP53_ZNF446,31.71875,43.75,44.7051,42.634,0.34,0.35,0.34,0.16,0.18,0.16,-70.2647,-43.9715,-45.3539,-22.3058,-57.8666,-38.0616,-9.8219,-6.0667,-4.2794,2.9746,-6.6757,-2.6812,-0.2144,-0.1078,0.0568,0.0319,-0.0544,-0.0073,-0.0973,-0.0559,-0.0133,0.0238,-0.0449,-0.0294
DNAJB1_PIGW,31.703125,76.62,77.9614,75.5294,0.6,0.61,0.6,0.14,0.16,0.12,-44.5826,-44.4727,-13.6244,-25.6419,-29.6646,-36.0391,-4.7,-3.2453,1.6765,-1.7273,-2.0249,-2.4419,-0.1262,-0.3388,0.1419,0.0775,0.0373,-0.0958,-0.0457,-0.0056,0.0069,0.0178,-0.0311,0.0084
MYC_LHX4,31.71875,38.41,38.8919,37.0741,0.26,0.27,0.23,0.23,0.25,0.21,-71.0581,-44.3153,-57.3388,-38.7334,-65.5879,-41.248,-10.0442,-3.8859,-1.647,-0.5577,-6.0264,-1.5543,-0.2982,-0.0542,0.0203,0.0407,-0.107,-0.0013,-0.1179,-0.0052,-0.0401,0.0336,-0.0817,0.0138
SUFU_TEFM,31.703125,67.72,68.9788,66.7315,0.47,0.47,0.46,0.18,0.18,0.17,-43.0871,-69.6047,-23.8712,-43.1942,-32.9981,-56.8253,-3.154,-12.3553,2.7824,-6.0792,-1.0522,-9.082,-0.1002,-0.2782,0.0404,0.0801,-0.0386,-0.0649,-0.0709,-0.0246,-0.02,0.0204,-0.0399,0.0031
SRSF2_SREK1,31.734375,36.25,38.7951,34.2541,0.25,0.27,0.23,0.19,0.3,0.14,-58.5792,-45.8108,-31.5439,-27.4114,-48.7112,-39.8687,-5.784,-4.9869,-1.0393,0.8809,-2.7062,-1.5759,-0.1543,-0.0411,0.2541,0.0644,0.1153,0.0199,0.0494,-0.025,0.1159,0.074,0.0805,0.0152
HNF1A_HMGB1,31.71875,45.01,45.5486,44.6151,0.31,0.33,0.3,0.18,0.27,0.14,-54.595,-47.3229,-36.9481,-32.4928,-42.7577,-40.994,-5.7764,-10.3003,-3.3915,0.0862,-4.5231,-3.9606,-0.1283,-0.2159,0.2001,0.0771,0.0315,-0.0605,-0.0789,-0.0799,-0.0357,0.0088,-0.0562,-0.0365
SMAD3_GSK3B,31.703125,71.74,72.9988,70.8973,0.49,0.5,0.47,0.15,0.17,0.13,-30.3719,-50.0893,-23.6811,-36.2738,-27.0264,-44.6518,-4.6783,-1.4711,-1.8512,0.848,-2.924,-0.62,-0.2122,-0.0211,-0.0418,0.0938,-0.1142,0.0381,-0.0302,-0.0316,0.0254,0.0037,-0.0055,-0.0123
MAX_WDR93,31.734375,61.84,62.9093,60.6617,0.58,0.59,0.57,0.14,0.16,0.13,-43.626,-68.4661,-22.1929,-35.0339,-33.0103,-49.0576,-4.6294,-1.2648,2.8039,1.9466,-1.6349,0.8532,-0.1399,-0.6246,0.1536,-0.0314,-0.0,-0.1947,-0.1477,-0.0033,-0.0308,0.0123,-0.0747,0.0034
MLH1_TIMM10,31.734375,67.43,68.1052,66.584,0.45,0.45,0.44,0.24,0.26,0.22,-52.0159,-54.8638,-23.9104,-37.7569,-36.1542,-48.2141,-2.2898,-21.1739,0.2409,-8.5142,-1.0044,-15.3218,-0.1201,-0.1841,0.1086,0.1148,0.0267,0.007,-0.0153,-0.0719,-0.0024,0.0996,-0.0091,0.0269
SOX2_NOP58,31.734375,57.05,57.5309,56.1844,0.38,0.38,0.37,0.13,0.15,0.12,-53.5791,-50.1073,-18.1376,-32.345,-33.0753,-39.7145,0.0394,-2.9527,3.1321,-0.5431,1.4865,-1.8652,-0.5294,-0.1844,0.1494,0.1981,-0.1741,-0.0048,-0.0299,-0.0016,0.0571,0.0287,-0.0006,0.0189
ESR1_LYPD5,31.71875,54.43,55.6095,52.1117,0.39,0.47,0.37,0.22,0.46,0.14,-40.947,-46.4793,-25.3995,-31.3591,-32.1864,-37.3519,-6.0769,0.6388,-3.0818,2.9356,-4.5701,1.6763,-0.1361,-0.1813,0.1578,0.0455,-0.0062,-0.0758,-0.0798,-0.0099,-0.0196,0.0219,-0.0429,0.0027
RAD21_RAB14,31.703125,43.79,45.141,41.2741,0.31,0.32,0.31,0.17,0.2,0.16,-37.5111,-37.317,-22.4639,-6.9547,-32.7998,-25.7065,-7.684,1.235,-4.2365,4.2174,-6.0033,2.2185,-0.2263,-0.2402,0.1142,0.0927,-0.0799,-0.0577,-0.0197,-0.0443,0.032,-0.0239,0.0128,-0.0355
CDK6_GADL1,31.6875,82.51,83.0847,81.2148,0.6,0.61,0.6,0.13,0.14,0.12,-48.9072,-42.3936,-25.9569,-34.7441,-39.2384,-38.2207,-0.586,-0.8411,1.0532,0.1846,0.2854,-0.441,-0.0462,-0.1309,0.0998,-0.0093,0.0258,-0.0549,-0.0156,-0.0386,0.0007,-0.0139,-0.0044,-0.0237
PPP2R1A_PGLS,31.59375,85.37,86.3574,84.7584,0.65,0.67,0.64,0.24,0.27,0.22,-52.8326,-61.236,-19.8129,-24.901,-38.1594,-40.1663,0.0975,-3.6452,1.1837,-0.7269,0.5371,-2.1911,-0.0328,-0.168,0.2358,0.0606,0.0804,-0.0623,0.0013,-0.0606,0.0185,-0.0041,0.0131,-0.0332
MYCN_FETUB,31.71875,47.91,48.6224,46.9036,0.44,0.44,0.43,0.2,0.26,0.14,-49.5537,-44.4873,-32.8183,-34.0386,-40.2012,-38.6112,-5.1491,-1.7132,1.2396,0.3853,-1.5752,-0.7512,-0.182,-0.1633,0.0703,0.0473,-0.0706,-0.0208,0.0441,-0.0392,0.1077,0.0179,0.0793,-0.0148
PTEN_DCAF13,31.640625,65.88,67.3995,64.6553,0.46,0.48,0.45,0.17,0.22,0.13,-54.0787,-44.8398,-41.2883,-25.6711,-46.732,-33.4637,-5.8707,3.9477,-1.0847,10.2944,-3.482,6.625,-0.224,-0.1767,0.0953,0.1026,0.0184,-0.0205,0.0157,0.0109,0.0396,0.0542,0.0267,0.0317
TCF3_PGLYRP1,31.71875,34.47,35.0782,33.3271,0.3,0.31,0.3,0.28,0.37,0.22,-67.2859,-41.2682,-38.442,-33.03,-49.5368,-36.7079,-10.0261,-0.8216,-2.4659,0.2078,-6.7147,-0.2545,-0.3074,-0.0107,0.2379,0.0322,-0.0083,0.0087,-0.0683,-0.0301,0.0341,0.0094,-0.0307,-0.0109
MDM2_AMBP,31.703125,46.94,48.4217,45.952,0.31,0.32,0.3,0.17,0.19,0.16,-55.4337,-45.9735,-35.6027,-30.8634,-44.9598,-40.7595,-10.5858,-9.6403,-1.3298,-1.8846,-4.5297,-4.8627,-0.1039,-0.0393,0.1393,0.1113,0.0278,0.0416,-0.049,0.0112,0.0277,0.061,-0.0056,0.0421
KEAP1_GRPEL2,31.71875,71.8,73.7998,69.3549,0.47,0.52,0.44,0.14,0.18,0.12,-55.9655,-61.6262,-17.4881,-30.6838,-38.3579,-47.2039,-3.9943,-11.9769,-2.3958,-2.5736,-3.0867,-7.4742,-0.1766,-0.4549,0.0597,0.0865,-0.0405,-0.0834,-0.0376,-0.0027,-0.0096,0.1217,-0.0226,0.05
MDM2_EIF3H,31.734375,45.45,48.2445,43.4373,0.36,0.39,0.31,0.15,0.17,0.14,-38.3177,-51.4313,-20.5845,-27.7177,-31.0387,-41.5249,-2.0905,-7.3693,3.0222,-3.6201,0.0559,-5.5919,-0.1209,-0.0415,0.199,0.1016,0.0005,0.0277,-0.0384,-0.0231,0.0227,0.0263,-0.0121,-0.006
SOX2_ZNF846,31.71875,41.55,44.1586,37.6066,0.23,0.25,0.21,0.14,0.16,0.13,-69.5572,-30.9934,-40.1645,-18.2489,-52.8805,-25.5823,-9.3438,-2.4012,0.6333,6.1425,-3.0081,3.3471,-0.1541,-0.2097,0.1627,0.071,0.025,-0.0625,-0.0607,-0.01,0.0562,0.0412,-0.0085,0.0191
SRC_MYEOV,31.71875,51.85,52.9987,50.5792,0.47,0.5,0.45,0.16,0.18,0.13,-39.7013,-35.7304,-34.0395,2.8782,-36.8452,-20.5315,-2.5756,-2.8391,-0.8297,11.3815,-1.6036,3.0833,-0.1061,-0.4554,0.055,-0.0592,-0.0109,-0.2054,-0.0398,-0.1567,0.0032,-0.0114,-0.0181,-0.092
DDB2_COPS3,31.71875,73.92,75.4324,72.8046,0.49,0.59,0.47,0.19,0.36,0.14,-44.7669,-33.2994,-32.0459,-20.904,-40.3272,-27.381,-3.8414,-4.7011,0.4192,3.1235,-2.0265,0.1259,-0.0178,0.0039,0.1933,0.1899,0.046,0.1018,-0.0126,-0.0372,0.0111,0.0323,-0.0045,0.0134
MYC_SNIP1,31.71875,36.81,39.0452,35.9084,0.29,0.33,0.27,0.21,0.29,0.13,-59.8463,-38.1934,-46.3888,-19.4373,-52.3922,-27.4658,-2.865,-5.9699,-0.525,3.2339,-2.1625,-0.8564,-0.1645,-0.0205,0.0068,0.0674,-0.0885,0.012,-0.1237,0.0026,-0.0591,0.0642,-0.0978,0.0403
SRC_WDR38,31.703125,72.04,73.4818,70.8741,0.43,0.43,0.42,0.16,0.18,0.15,-45.4121,-40.0924,-33.8452,-26.7929,-40.6581,-32.8889,-4.152,-6.6353,-1.7777,-2.8474,-2.4568,-5.154,-0.0402,-0.0959,0.1137,0.0943,0.0222,-0.0278,-0.0452,-0.0233,-0.0119,0.0058,-0.0305,-0.008
BCL10_BIRC2,31.71875,54.27,55.6133,52.9496,0.27,0.3,0.25,0.22,0.27,0.19,-64.8737,-30.6898,-46.808,-17.0621,-54.9957,-23.7337,-13.4942,-4.8291,-1.6813,0.2477,-5.2424,-2.287,-0.1597,-0.0107,0.016,0.0755,-0.0606,0.0387,-0.1247,-0.0056,-0.0133,0.0173,-0.0637,0.0074
SYK_MPZL2,31.71875,68.04,71.0672,66.1437,0.4,0.41,0.4,0.16,0.17,0.15,-57.4966,-42.4254,-23.2477,-27.14,-33.4242,-36.3668,-11.7612,0.8494,-4.4398,3.2883,-6.5683,2.2195,-0.1841,-0.0504,0.1148,0.0434,-0.0186,-0.0076,-0.0701,-0.0362,0.0022,0.0444,-0.0326,-0.0126
SRC_NGDN,31.71875,57.82,59.5279,56.3499,0.45,0.48,0.43,0.27,0.34,0.15,-33.6465,-59.2041,-20.1566,-35.5835,-28.2924,-43.6247,-1.0361,-4.1411,-0.0478,6.6468,-0.4083,1.69,-0.0447,-0.1835,0.0716,0.3926,0.0252,0.0376,-0.0431,-0.0136,-0.0033,0.0999,-0.0223,0.035
SOX2_NAGS,31.71875,56.82,57.8009,55.6774,0.47,0.5,0.45,0.2,0.24,0.14,-64.0886,-34.7442,-43.4015,-18.0748,-55.2636,-28.3229,-6.2184,-2.1174,0.497,-0.3524,-2.2234,-1.5134,-0.2545,-0.1983,0.0931,0.0441,-0.0306,-0.1012,-0.0397,-0.0163,0.0281,0.0084,0.0048,-0.0059
SOX2_CD276,31.734375,58.51,60.6651,56.4686,0.34,0.34,0.33,0.16,0.18,0.13,-67.0173,-33.1143,-34.3031,-23.9902,-48.0506,-27.3485,-0.947,-3.48,2.7905,-0.9329,0.4786,-2.1957,-0.2207,-0.0416,-0.0677,-0.0073,-0.1406,-0.0242,-0.0075,-0.0404,0.079,-0.0269,0.0278,-0.0308
SMAD3_FCRLB,31.71875,64.44,65.3907,63.2932,0.4,0.44,0.37,0.15,0.16,0.14,-38.3079,-66.2793,-31.2747,-36.9561,-35.4555,-51.1303,-3.9093,-4.2691,0.6104,-1.4498,-0.5365,-3.1284,-0.032,0.0562,0.0718,0.2248,-0.0028,0.1354,-0.0298,-0.0356,0.009,0.0362,-0.0073,0.0034
JUN_RUNX2,31.71875,35.62,35.7396,35.3688,0.26,0.26,0.25,0.16,0.17,0.15,-34.8481,-62.6288,-21.9939,-40.6177,-30.5079,-49.9198,1.064,-4.3401,5.2299,0.7997,2.5313,-2.0497,-0.107,-0.0902,0.0017,0.2508,-0.0426,0.1128,-0.045,-0.1053,-0.0162,-0.0283,-0.03,-0.0589
MDM2_SIRT6,31.71875,51.41,52.7161,50.5834,0.42,0.43,0.41,0.31,0.52,0.15,-63.6095,-34.2279,-33.6624,-29.3909,-51.1043,-32.5047,-7.3871,-2.5657,-1.268,-1.3198,-3.8333,-1.9774,-0.1618,-0.0476,0.0651,0.0183,-0.0192,-0.0105,-0.0249,0.0019,0.0293,0.0151,-0.0079,0.0081
WAS_C5AR1,31.734375,52.39,53.0584,52.0214,0.4,0.41,0.37,0.19,0.3,0.13,-41.1902,-46.4273,-12.0819,-36.4161,-30.4817,-42.0881,-3.5931,-3.0896,0.892,2.3313,-1.4899,0.2751,-0.0722,-0.2331,0.1016,0.0911,0.0052,-0.111,-0.0327,-0.0589,0.0074,-0.0196,-0.0108,-0.0389
LEF1_ARMCX1,31.734375,44.01,44.5112,43.4362,0.38,0.4,0.37,0.15,0.2,0.13,-50.8704,-53.8262,-32.1106,-25.914,-40.0484,-37.8584,-5.8696,-2.1454,1.4203,1.7677,-2.7684,-0.193,-0.1815,-0.194,0.0378,0.1164,-0.0357,-0.0452,-0.1065,-0.0367,0.0656,-0.0064,-0.0111,-0.0186
ERCC3_GTF2H5,31.671875,70.98,72.3419,70.081,0.68,0.7,0.63,0.2,0.23,0.18,-42.8467,-80.375,-17.5644,-27.9816,-33.2483,-48.2149,-3.7628,-20.9385,-1.4098,-14.6368,-2.3027,-17.9033,-0.0972,-0.4037,0.0096,0.2398,-0.0373,-0.1649,-0.0232,-0.0581,-0.0011,0.091,-0.0134,0.011
FOXO4_TFEC,31.734375,34.21,35.5217,33.4092,0.27,0.31,0.25,0.23,0.3,0.17,-58.2865,-42.5472,-44.1586,-28.4208,-52.6879,-36.9679,-5.7827,-6.5205,-4.0764,-1.9112,-5.102,-3.8621,-0.0829,-0.1328,0.1334,0.1004,0.0822,-0.0299,-0.0622,-0.0513,0.0096,0.0177,-0.0282,-0.02
MAPK1_PPIL4,31.734375,64.65,67.0321,62.904,0.51,0.52,0.5,0.44,0.62,0.26,-43.0394,-58.2488,-29.0388,-44.9258,-37.5115,-50.7172,-1.1037,-15.7544,-0.5811,-7.9106,-0.7347,-11.979,-0.1369,-0.2854,-0.0298,0.0841,-0.0768,-0.0451,-0.0243,-0.0697,0.0175,0.028,-0.0074,-0.0343
TCF3_TWIST1,31.734375,32.09,33.2478,31.2044,0.3,0.31,0.29,0.52,0.53,0.52,-54.7057,-43.3729,-41.7576,-37.5083,-47.2662,-40.9207,-4.6436,-6.5902,-1.5461,-2.708,-2.9812,-4.7231,-0.128,0.1605,0.0772,0.2739,-0.0296,0.214,-0.0829,0.0857,-0.0593,0.1689,-0.0752,0.1228
SPOP_ERG,31.71875,56.68,58.3476,54.8517,0.32,0.33,0.31,0.15,0.18,0.13,-57.1354,-76.9001,-33.7818,-23.2118,-39.4229,-42.1496,-4.6383,-4.9614,-3.67,-1.1029,-4.172,-2.7207,0.0064,-0.1956,0.2403,0.129,0.1076,-0.0484,-0.0257,0.012,0.0446,0.0241,-0.0044,0.016
KEAP1_RTBDN,31.71875,68.48,68.8635,67.8204,0.45,0.45,0.44,0.16,0.19,0.14,-50.4176,-65.1532,-18.9438,-25.0129,-29.4792,-47.5001,-4.5544,3.8111,-3.0364,5.6956,-3.9914,4.9532,-0.0661,-0.172,0.0241,0.2795,-0.0294,-0.0014,-0.0359,-0.0255,-0.0158,0.1045,-0.0216,0.0323
ERG_SPOP,31.734375,56.03,57.3596,54.8583,0.31,0.32,0.3,0.14,0.18,0.13,-62.3303,-41.0191,-36.5339,-37.3597,-46.997,-39.084,-6.4006,-5.2861,1.4707,-1.1768,-1.6061,-2.5407,-0.1126,0.0028,0.3448,0.2996,0.0658,0.1251,-0.0741,-0.0053,-0.0051,0.0205,-0.0307,0.0026
LMNA_RBM11,31.734375,49.2,53.8277,45.3684,0.22,0.23,0.22,0.12,0.13,0.11,-48.3486,-50.6162,-29.2356,26.8616,-40.0012,-18.7551,-6.0897,-4.5598,3.47,3.4899,0.2064,-1.0671,-0.0866,-0.0106,0.4078,0.3031,0.1273,0.1012,-0.0057,0.0738,0.0544,0.1436,0.0177,0.0999
MYCN_MEIS1,31.71875,37.36,38.9251,36.2724,0.25,0.28,0.24,0.21,0.26,0.17,-70.5191,-45.6226,-39.9065,-32.7375,-52.975,-40.8545,-6.609,-5.5707,0.1518,-3.5783,-4.9841,-4.2218,-0.0066,-0.2148,0.2292,-0.0349,0.1084,-0.1019,0.1069,-0.0817,0.1387,0.0383,0.123,-0.0291
CXCR4_CDK19,31.703125,59.35,60.3639,58.3257,0.46,0.48,0.44,0.22,0.27,0.16,-46.8285,-42.8389,-29.9859,-29.9232,-34.8163,-37.9501,-0.0259,-3.0197,0.9783,-0.7407,0.5765,-2.1374,-0.0703,-0.109,0.1755,0.0284,0.011,-0.0299,0.028,-0.0163,0.0697,0.0308,0.0466,0.0065
WAS_RRM2B,31.734375,55.53,56.6294,55.0864,0.41,0.41,0.4,0.13,0.15,0.13,-28.9376,-47.5756,-14.6698,-33.5708,-21.441,-42.6269,-4.4504,-2.441,-0.5478,0.4721,-2.6623,-0.9183,-0.2317,-0.3056,0.3146,-0.1554,-0.0703,-0.209,-0.0583,-0.0294,-0.0123,0.0261,-0.0367,0.0025
NFE2L2_MITD1,31.71875,47.85,48.5967,46.6251,0.29,0.32,0.27,0.22,0.33,0.17,-46.6207,-50.7862,-26.0845,-38.1101,-34.8155,-44.3904,-3.5622,-3.0598,2.8078,-1.1859,-0.9147,-2.0924,-0.2725,-0.106,0.1801,0.072,-0.0653,0.0079,-0.0326,-0.0478,0.0383,-0.0321,0.0033,-0.0416
MAP2K4_BLNK,31.734375,49.05,49.6187,48.5199,0.42,0.42,0.42,0.14,0.15,0.13,-52.5218,-48.7029,-33.4793,-38.2316,-40.5346,-42.3578,-3.8695,-6.3159,-0.9602,-0.659,-2.5015,-3.6399,0.032,-0.0835,0.1147,0.0729,0.0577,0.0207,-0.0315,-0.1018,0.0267,-0.0472,-0.0036,-0.066
LEF1_NARF,31.71875,55.63,56.6282,54.6144,0.53,0.57,0.51,0.32,0.64,0.16,-67.9163,-56.6379,-21.0116,-30.4526,-41.5159,-39.017,-3.0715,-1.455,0.4062,0.4678,-1.1479,-0.6996,-0.1754,-0.3624,-0.003,0.3317,-0.1097,0.0574,-0.0546,-0.0436,0.0151,-0.0182,-0.0058,-0.0325
TP53_SLC30A6,31.734375,62.08,63.0439,60.9542,0.42,0.43,0.42,0.13,0.14,0.13,-70.1859,-41.6736,-36.3632,-34.8333,-54.8577,-38.0623,-2.8219,-2.5166,-1.7053,-1.6334,-2.116,-1.9384,-0.338,-0.3527,0.2473,0.0095,-0.04,-0.161,-0.0595,-0.0722,-0.0047,-0.0257,-0.034,-0.0481
SYK_RP9,31.734375,57.43,58.7642,55.7304,0.4,0.41,0.39,0.18,0.21,0.15,-30.5053,-64.8513,-21.4401,-52.7843,-27.092,-56.2273,-1.7296,-13.3395,0.3715,3.9802,-0.8611,-2.5791,-0.0499,-0.1136,0.0436,0.2818,-0.0151,0.0809,-0.0419,-0.0742,-0.0038,0.0901,-0.019,0.0091
SOX2_TRIM26,31.71875,58.48,59.2618,57.4224,0.43,0.44,0.39,0.13,0.15,0.12,-49.5378,-62.6896,-24.2002,-41.1704,-35.6966,-51.9959,-8.9177,-2.0829,-2.0481,-0.5876,-4.3788,-1.1237,-0.0981,-0.0361,0.2241,0.1447,0.0633,0.0619,-0.115,-0.0219,0.0753,0.009,-0.0231,-0.0128
TCF7L2_SERTAD1,31.71875,27.72,28.7744,26.4101,0.23,0.25,0.22,0.2,0.26,0.16,-51.9885,-50.7672,-42.8931,-33.5074,-48.2477,-42.3791,-8.1782,-7.321,-3.7875,3.9743,-6.2142,-2.1053,0.0846,-0.0251,0.2401,0.0776,0.121,0.0368,0.0296,-0.0866,0.096,0.1112,0.0715,-0.0178
MDM2_HLA-E,31.734375,49.16,50.8174,48.2446,0.4,0.41,0.38,0.36,0.5,0.26,-59.4624,-40.6918,-30.7428,-27.9973,-51.2409,-34.4293,-3.5602,-1.7907,0.8677,0.969,-1.7532,0.049,-0.117,0.0086,0.1582,0.0693,-0.0115,0.0414,-0.0469,0.0157,0.0242,0.0473,-0.0119,0.0253
FANCF_PGD,31.703125,79.52,80.0202,79.1665,0.6,0.6,0.6,0.15,0.16,0.14,-56.1174,-43.1637,-36.4262,-30.2325,-47.5913,-36.6838,-17.2703,-0.6806,-6.1183,-0.2334,-11.6857,-0.4382,-0.1525,-0.0379,0.1083,0.1061,-0.0534,0.032,-0.0707,-0.0008,0.033,0.005,-0.018,0.0029
EZH2_COA3,31.71875,56.3,58.1215,55.2936,0.5,0.52,0.46,0.22,0.28,0.18,-38.3025,-69.3591,-18.7343,-44.3388,-27.7934,-53.5803,-4.0627,-18.266,-1.8806,-2.8687,-2.4072,-8.8809,-0.0878,-0.3305,0.1529,0.1523,0.0241,0.0091,0.0036,-0.2394,0.0258,0.0612,0.015,-0.0505
HSP90AA1_SF3B6,31.734375,73.69,74.0796,73.2153,0.64,0.66,0.59,0.21,0.26,0.15,-59.517,-63.1831,-10.8198,-31.6824,-34.9831,-45.8821,0.0166,-22.2368,1.4543,-14.262,0.7828,-18.2166,-0.1593,-0.0869,0.0291,0.1437,-0.0501,0.0136,-0.0167,-0.2247,0.0126,0.0379,-0.0067,-0.0719
TP53_HNRNPK,31.734375,52.17,52.9266,51.4244,0.34,0.34,0.33,0.17,0.23,0.15,-46.7913,-59.3067,-35.871,-26.7831,-42.1318,-40.1266,-4.7659,-2.2466,-2.5063,-0.0504,-3.811,-1.2718,-0.2931,-0.1326,-0.0644,0.2226,-0.1959,0.0384,-0.0524,-0.0222,0.0076,0.0288,-0.0332,0.0074
HERPUD1_PSEN1,31.71875,50.21,51.1934,49.1856,0.43,0.44,0.42,0.22,0.25,0.17,-44.1171,-45.6637,-33.2621,-39.3071,-38.6961,-42.1993,-1.2538,-2.8707,0.7238,-1.3735,-0.6611,-1.8979,-0.1169,0.0024,0.135,0.072,-0.0199,0.0384,-0.1078,0.0077,-0.0642,0.0289,-0.0805,0.0179
STAT3_NDUFA4L2,31.703125,73.21,74.3395,72.3759,0.63,0.64,0.62,0.16,0.19,0.14,-27.1524,-24.1173,-15.2837,-12.6107,-23.293,-16.3945,0.1597,5.0235,1.7941,15.8795,1.1904,11.0671,-0.0683,-0.254,0.0796,0.521,0.0274,-0.029,-0.004,-0.1729,0.0177,0.0159,0.0049,-0.0872
RARA_XKR8,31.71875,69.06,69.8324,68.0733,0.47,0.48,0.46,0.15,0.18,0.13,-38.2243,-53.5666,-22.44,-37.1503,-30.0131,-46.2326,-6.9525,-7.6685,-2.4254,-1.1676,-4.9987,-3.5839,-0.1017,-0.0558,-0.0324,0.3776,-0.0572,0.0792,-0.0288,-0.0033,0.0143,0.0402,-0.0087,0.0188
BCL2_LINGO1,31.75,68.93,69.678,67.854,0.55,0.57,0.54,0.15,0.2,0.12,-38.8454,-41.8263,-28.1107,-31.9047,-32.6924,-37.0704,-0.4837,-0.749,6.3969,0.9549,1.56,0.2119,-0.2172,-0.1225,0.1699,0.0474,-0.0206,-0.0623,-0.0689,-0.0598,-0.017,-0.026,-0.0448,-0.0476
SYK_SYNGR2,31.71875,68.42,69.6954,67.6905,0.39,0.4,0.38,0.16,0.2,0.13,-38.353,-71.5862,-15.9176,-19.4422,-27.8217,-45.1896,-3.0294,-4.7094,0.4504,-0.5991,-1.6589,-2.1713,-0.0742,-0.1349,0.328,0.1319,0.0649,-0.022,-0.0324,-0.0464,-0.0163,0.0376,-0.0232,-0.0036
SMAD3_SMYD2,31.6875,77.01,78.0423,75.3659,0.54,0.55,0.52,0.16,0.19,0.13,-43.7799,-37.5028,-30.9103,-29.6783,-36.51,-34.6989,-3.8427,0.2737,1.0171,1.5905,-0.9964,0.8044,-0.1151,-0.2337,0.0352,-0.0321,-0.0556,-0.0881,-0.0245,-0.0403,0.032,-0.0084,0.003,-0.0277
WWTR1_KNOP1,31.71875,23.52,24.985,21.9874,0.17,0.18,0.17,0.14,0.15,0.13,-59.331,-50.6899,-40.0291,-27.1687,-47.0044,-37.9778,-7.2805,-9.9856,-4.6539,-2.8566,-5.7131,-6.8986,-0.1043,-0.1542,-0.0157,0.0684,-0.058,-0.0014,-0.1087,-0.0852,0.0177,0.0092,-0.0591,-0.0351
TP53_SMAD2,31.703125,64.28,65.0149,63.864,0.44,0.46,0.42,0.24,0.26,0.22,-62.2823,-57.1309,-29.9592,-38.3632,-44.9825,-50.906,-7.9271,-2.362,-2.8819,-0.9666,-5.5316,-1.4687,-0.2622,-0.0272,0.2299,0.2273,-0.1062,0.0924,-0.071,0.0148,-0.0119,0.0555,-0.0427,0.0334
BCL6_EIF5A,31.71875,43.79,45.4189,41.3057,0.25,0.26,0.25,0.16,0.17,0.14,-71.1818,-40.5695,-28.38,-26.9209,-42.5413,-34.5305,-7.7039,-1.8296,-4.2745,0.2931,-6.4541,-0.7418,-0.2174,-0.1457,0.1017,0.5305,-0.0171,0.0928,-0.0587,-0.0014,-0.0163,0.0446,-0.0363,0.0207
